Video ID,Comment,processed
7Pa_Weidt08,Absolutely disgraceful! What would Beatrix Potter say if she saw this?,"['absolutely', 'disgraceful', 'beatrix', 'potter']"
7Pa_Weidt08,No no no - This ain't Peter. This is a copy of the donkey from shrek.,"['peter', 'copy', 'donkey', 'shrek']"
7Pa_Weidt08,"Pathetic😡! As a new grandmother, I am quite proud of my daughter and son in law who refuse to subject my grandson to this garbage! He will grow up with the classic version of Peter Rabbit! Beatrix Potter IS turning over in her grave!","['pathetic', '😡', 'new', 'grandmother', 'proud', 'daughter', 'son', 'law', 'refuse', 'subject', 'grandson', 'garbage', 'grow', 'classic', 'version', 'peter', 'rabbit', 'beatrix', 'potter', 'turn', 'grave']"
7Pa_Weidt08,I grew up with the Beatrix Potter books... this hurts,"['grow', 'beatrix', 'potter', 'book', '...', 'hurt']"
7Pa_Weidt08,The nick Jr series has better writing than this.,"['nick', 'jr', 'series', 'write']"
7Pa_Weidt08,Did anybody see at 0:42 there's a no shirt fox and at 0:53  on the left there is a fox with a shirt?,"['anybody', '0:42', 'shirt', 'fox', '0:53', 'left', 'fox', 'shirt']"
7Pa_Weidt08,"I really loved Beatrix Potter books and films as a child. Please Sony, please please please please can you try to gain an understanding of why people watch films. Emotion, escapism, enlightenment, empathy there's important reasons for stories to exist in our society. They're not just a medium for cheap physical comedy, improvised one liners and whatever name you think will put the most zeroes in your bank account. You our stewards for our culture. You have a responsibility greater than making money. Act like it.","['love', 'beatrix', 'potter', 'book', 'film', 'child', 'sony', 'try', 'gain', 'understanding', 'people', 'watch', 'film', 'emotion', 'escapism', 'enlightenment', 'empathy', 'important', 'reason', 'story', 'exist', 'society', 'medium', 'cheap', 'physical', 'comedy', 'improvise', 'liner', 'think', 'zero', 'bank', 'account', 'steward', 'culture', 'responsibility', 'great', 'money', 'act', 'like']"
7Pa_Weidt08,how do i delete this video from the internet please youtube support,"['delete', 'video', 'internet', 'youtube', 'support']"
7Pa_Weidt08,Song?,
7Pa_Weidt08,Smh,
7Pa_Weidt08,Why...,
7Pa_Weidt08,"This looks amazing! Just kidding, it looks absolutely horrible. What a disaster. That's not MY Peter Rabbit!","['look', 'amazing', 'kid', 'look', 'absolutely', 'horrible', 'disaster', 'peter', 'rabbit']"
7Pa_Weidt08,What’s going to happen next? is Sony going to do a live action adaptation of watership down with Adam Sandler and Kevin James?!?,"['’', 'happen', 'sony', 'live', 'action', 'adaptation', 'watership', 'adam', 'sandler', 'kevin', 'james']"
7Pa_Weidt08,I feel like the bunny is the bad guy,"['feel', 'like', 'bunny', 'bad', 'guy']"
7Pa_Weidt08,It's simply awful and disrespectful. Did Sony really believe this was good enough to spend $50 million USD on its budget? I definetely won't need this.,"['simply', 'awful', 'disrespectful', 'sony', 'believe', 'good', 'spend', '50', 'million', 'usd', 'budget', 'definetely', 'need']"
7Pa_Weidt08,I'm at work,
7Pa_Weidt08,The only reason that I’m going to see this is only because Domnhall Gleeson is in it,"['reason', 'domnhall', 'gleeson']"
7Pa_Weidt08,"ThIs SuMmEr, JaMEs CoRden is About tO FiNd Out, thAt RecycLIng a ClaSsic ChilDreNs BoOk ....IsnT aS eASY AS hE ThoUght","['summer', 'james', 'corden', 'find', 'recycling', 'classic', 'childrens', 'book', '....', 'isnt', 'easy', 'think']"
7Pa_Weidt08,"This should be titled ""Peter Rabbit Grows Up to Be a Tw@t.""","['title', 'peter', 'rabbit', 'grow', 'tw@t']"
7Pa_Weidt08,I seriously have never read any of the books as a child and I don't even know what are they about. Going to cinema just for Domhnall Gleeson.,"['seriously', 'read', 'book', 'child', 'know', 'cinema', 'domhnall', 'gleeson']"
7Pa_Weidt08,"Hotel Transylvania 3 will be far better than this, who agrees?","['hotel', 'transylvania', '3', 'far', 'agree']"
7Pa_Weidt08,okay this movie so stupid,"['okay', 'movie', 'stupid']"
7Pa_Weidt08,"No thanks! The original Peter Rabbit stories were charming with interesting animals characters, this looks like a drunken frat party.","['thank', 'original', 'peter', 'rabbit', 'story', 'charm', 'interesting', 'animal', 'character', 'look', 'like', 'drunken', 'frat', 'party']"
7Pa_Weidt08,Sony just flushed my childhood down the toilet,"['sony', 'flush', 'childhood', 'toilet']"
7Pa_Weidt08,Feeel it still!!!!,
7Pa_Weidt08,Horus x,
7Pa_Weidt08,"Guys, the film isn't actually bad. I was able to view a preview. It's got a decent story with good actors. Yes, it's nothing like the original, but still give it a chance.","['guy', 'film', 'actually', 'bad', 'able', 'view', 'preview', 'decent', 'story', 'good', 'actor', 'yes', 'like', 'original', 'chance']"
7Pa_Weidt08,"Again, am I the only person who likes the look of the film?




Hello from the emoji movie trailer


Daisy xx","['person', 'like', 'look', 'film', 'hello', 'emoji', 'movie', 'trailer', 'daisy', 'xx']"
7Pa_Weidt08,music?,
7Pa_Weidt08,What’s the song? 0:33,"['’', 'song', '0:33']"
7Pa_Weidt08,Approach this movie as it's own New story entirely or you will be disappointed if you try to compare it to the original story by Beatrix Potter,"['approach', 'movie', 'new', 'story', 'entirely', 'disappoint', 'try', 'compare', 'original', 'story', 'beatrix', 'potter']"
7Pa_Weidt08,Beatrix Potter is writhing in her grave. It's a wonder they didn't make Peter black.,"['beatrix', 'potter', 'writhe', 'grave', 'wonder', 'peter', 'black']"
7Pa_Weidt08,"This is their newest desperate attempt to make the new Alvin and the Chipmunks film without the chipmunks. They did the same thing with the Smurfs, so why not get the rights to a property that should *not* get this treatment?","['new', 'desperate', 'attempt', 'new', 'alvin', 'chipmunks', 'film', 'chipmunk', 'thing', 'smurfs', 'right', 'property', 'treatment']"
