Video ID,Comment,processed
42KNwQ6u42U,OMG CANNOT WAIT TO SEE THIS. JUST FINISHED THE BOOK AND IT WAS AMAZING ❤❤❤❤️❤️❤️,"['omg', 'wait', 'finish', 'book', 'amazing', '❤', '❤', '❤', '❤', '️', '❤', '️', '❤', '️']"
42KNwQ6u42U,i just finished the book it was amazing i cant wait for the movie,"['finish', 'book', 'amazing', 'wait', 'movie']"
42KNwQ6u42U,Podrian decirme cuando sale en cines?,
42KNwQ6u42U,she makes me cringe,['cringe']
42KNwQ6u42U,Lol I got this trailer as an ad for the trailer,"['lol', 'trailer', 'ad', 'trailer']"
42KNwQ6u42U,"A black woman can be happy​ with a black man. I'm just throwing this out there. Everyone's equal, a woman can be happy with the same race.","['black', 'woman', 'happy\u200b', 'black', 'man', 'throw', 'equal', 'woman', 'happy', 'race']"
42KNwQ6u42U,_The Fault In Our Stars 2.._,"['fault', 'star', '2', '..']"
42KNwQ6u42U,Is this like the girl version of bubble boy?,"['like', 'girl', 'version', 'bubble', 'boy']"
42KNwQ6u42U,"OMG I'm so excited for this, this is literally my favorite book ever","['omg', 'excited', 'literally', 'favorite', 'book']"
42KNwQ6u42U,"Could this be another version of ""The fault in our stars"" ??","['version', 'fault', 'star']"
42KNwQ6u42U,I have to watch this movie,"['watch', 'movie']"
42KNwQ6u42U,The ad on this trailer was the trailer wth,"['ad', 'trailer', 'trailer', 'wth']"
42KNwQ6u42U,FUCK I HAVEN'T FINISHED THE BOOK AND THIS SPOILT IT FOR ME NOO,"['fuck', ""haven't"", 'finish', 'book', 'spoilt', 'noo']"
42KNwQ6u42U,I can't wait . This movie seems to be so nice .,"['wait', 'movie', 'nice']"
42KNwQ6u42U,It's sad that I actually cried when the book was over 😭😭 I loved that book so much! I'm so happy they're making a movie but I'll probably just cry in that too😭😭,"['sad', 'actually', 'cry', 'book', '😭', '😭', 'love', 'book', 'happy', 'movie', 'probably', 'cry', '😭', '😭']"
42KNwQ6u42U,"have you guys read the book, she has the ""thing"" with him, and says other things that made it really uncomfortable to read in public, other than that,....good book","['guy', 'read', 'book', 'thing', 'thing', 'uncomfortable', 'read', 'public', 'that,', '....', 'good', 'book']"
42KNwQ6u42U,JUST SAW THE MOVIE I LOVED IT SO MUCH!!! May I mention the AMZING music choices!! 😍,"['saw', 'movie', 'love', 'mention', 'amzing', 'music', 'choice', '😍']"
42KNwQ6u42U,So basically the fault in our stars but with the girl dying instead of the guy. all right then.,"['basically', 'fault', 'star', 'girl', 'die', 'instead', 'guy', 'right']"
42KNwQ6u42U,"I would love to watch the movie, but I always watch movies with my family. I'm afraid it will be too mature for my younger sister and my mother won't let me watch it ;-;","['love', 'watch', 'movie', 'watch', 'movie', 'family', 'afraid', 'mature', 'young', 'sister', 'mother', 'let', 'watch']"
42KNwQ6u42U,This movie looks way to good,"['movie', 'look', 'way', 'good']"
42KNwQ6u42U,I JUST FINISHED THE BOOK AND AHHH,"['finish', 'book', 'ahhh']"
42KNwQ6u42U,Its a more dramatic version of bubble boy,"['dramatic', 'version', 'bubble', 'boy']"
42KNwQ6u42U,The latest example of White society's continuing campaign to promote the idea of Black females choosing White males.,"['late', 'example', 'white', 'society', 'continue', 'campaign', 'promote', 'idea', 'black', 'female', 'choose', 'white', 'male']"
42KNwQ6u42U,"I read the book, and its sooo nice ❤️😻","['read', 'book', 'sooo', 'nice', '❤', '️', '😻']"
42KNwQ6u42U,All these comments are about how the movie looks so good and then there's me that's like THE BOOK WAS AMAZING,"['comment', 'movie', 'look', 'good', 'like', 'book', 'amazing']"
42KNwQ6u42U,lol its Ryder from Melissa and Joey,"['lol', 'ryder', 'melissa', 'joey']"
42KNwQ6u42U,"Welp, this is going to be a tear jerker.","['welp', 'tear', 'jerker']"
42KNwQ6u42U,This movie is just a glorified version of bubble boy lmao,"['movie', 'glorify', 'version', 'bubble', 'boy', 'lmao']"
42KNwQ6u42U,"I LOVE the book, and I'm so ready for the movie to come out! Btw who else's noticed that she played Rue in the Hunger Games?","['love', 'book', 'ready', 'movie', 'come', 'btw', 'notice', 'play', 'rue', 'hunger', 'games']"
42KNwQ6u42U,Nick Robinson is FINE🔥🔥🔥,"['nick', 'robinson', 'fine', '🔥', '🔥', '🔥']"
42KNwQ6u42U,How old is amandla she is such a good actress ♡♡♡#Amandlalove,"['old', 'amandla', 'good', 'actress', '♡', '♡', '♡', 'amandlalove']"
42KNwQ6u42U,I don't know how many times I've watched this trailer! I'm so ready for this movie!!! (and the tears),"['know', 'time', 'watch', 'trailer', 'ready', 'movie', 'tear']"
42KNwQ6u42U,"Oml when I heard that they're making a movie I was like ""fuq yeah!"" Can't wait to watch it, I've read the book about 5 times 😍😍","['oml', 'hear', 'movie', 'like', 'fuq', 'yeah', 'wait', 'watch', 'read', 'book', '5', 'time', '😍', '😍']"
42KNwQ6u42U,the ad was the trailer before the trailer lmao,"['ad', 'trailer', 'trailer', 'lmao']"
42KNwQ6u42U,I cried in the trailer so what am I going to do when I see the movie,"['cry', 'trailer', 'movie']"
42KNwQ6u42U,"someone who knows the name of the song that says ""running, running""","['know', 'song', 'run', 'run']"
42KNwQ6u42U,"going to do security at the pre screening of it next wed, its cool cause I have a night vision thing and all :D","['security', 'pre', 'screening', 'cool', 'cause', 'night', 'vision', 'thing', ':d']"
42KNwQ6u42U,this is cancer,['cancer']
42KNwQ6u42U,omg I wanna what this movie!❤❤,"['omg', 'wanna', 'movie', '❤', '❤']"
42KNwQ6u42U,This is like a very well written Wattpad book that was accidentally movie material,"['like', 'write', 'wattpad', 'book', 'accidentally', 'movie', 'material']"
42KNwQ6u42U,Why are most of these Black girls in the comments fetishizing White boys? That's not okay. That's very creepy.,"['black', 'girl', 'comment', 'fetishize', 'white', 'boy', 'okay', 'creepy']"
42KNwQ6u42U,THIS JSNT THE BOOK JMM,"['jsnt', 'book', 'jmm']"
42KNwQ6u42U,I just finished the book and I can't wait to see the movie,"['finish', 'book', 'wait', 'movie']"
42KNwQ6u42U,I wanna see this SO bad!!!,"['wanna', 'bad']"
42KNwQ6u42U,The book is so different to the movie,"['book', 'different', 'movie']"
42KNwQ6u42U,I get The Fault in Our Stars vibes from this idk why,"['fault', 'star', 'vibe', 'idk']"
42KNwQ6u42U,She's never been outside but she knows how to run. Logic fucked,"['outside', 'know', 'run', 'logic', 'fuck']"
42KNwQ6u42U,RUEEEEE!!! 💗💗💗,
42KNwQ6u42U,I think she is gonna die...teen drama,"['think', 'die', '...', 'teen', 'drama']"
42KNwQ6u42U,"Interracial fault in our stars, just a different illness and a focus on going to the ocean instead of Amsterdam. Probably will have a happier ending too unless the boy dies by a shark attack. That would be a hilarious way to end it.","['interracial', 'fault', 'star', 'different', 'illness', 'focus', 'ocean', 'instead', 'amsterdam', 'probably', 'happy', 'end', 'boy', 'die', 'shark', 'attack', 'hilarious', 'way', 'end']"
42KNwQ6u42U,stay home and just watch Bubble Boy :-),"['stay', 'home', 'watch', 'bubble', 'boy', ':-)']"
42KNwQ6u42U,The boyfriend looks like the white version of Chris from fear the walking dead,"['boyfriend', 'look', 'like', 'white', 'version', 'chris', 'fear', 'walking', 'dead']"
42KNwQ6u42U,When you get a trailer in a trailer,"['trailer', 'trailer']"
