Video ID,Comment,processed
LUG2U-IxPx0,This movie is full of baddies😍😍😍😍😍😍,"['movie', 'baddie', '😍', '😍', '😍', '😍', '😍', '😍']"
LUG2U-IxPx0,So women get men drunk to take advantage of them is..heroic? But if the genders were reversed they would’ve been prosecuted for whatever they did and most likely several things they didn’t.,"['woman', 'man', 'drunk', 'advantage', '..', 'heroic', 'gender', 'reverse', 'prosecute', 'likely', 'thing']"
LUG2U-IxPx0,Was that Julia Stiles and Lindsay Lohan as well? Did anyone else notice that?,"['julia', 'stiles', 'lindsay', 'lohan', 'notice']"
LUG2U-IxPx0,Cardi b and Jennifer ICONIC 😍😍,"['cardi', 'b', 'jennifer', 'iconic', '😍', '😍']"
LUG2U-IxPx0,"from stripping in Riverdale
to being in a strip club movie.


talk about character developement","['strip', 'riverdale', 'strip', 'club', 'movie', 'talk', 'character', 'developement']"
LUG2U-IxPx0,this looks like an awful movie with a cast thats popular in the media right now. ehhhhhhi'ma still watch it tho.,"['look', 'like', 'awful', 'movie', 'cast', 's', 'popular', 'medium', 'right', ""ehhhhhhi'ma"", 'watch', 'tho']"
LUG2U-IxPx0,Gold diggers the movie,"['gold', 'digger', 'movie']"
LUG2U-IxPx0,Ellen should hve been in this! Like a funny cop or sth,"['ellen', 'hve', 'like', 'funny', 'cop', 'sth']"
LUG2U-IxPx0,"*LMAO idiots giving money to strippers, yeh well done*","['lmao', 'idiot', 'money', 'stripper', 'yeh']"
LUG2U-IxPx0,All Strippers try to rip off their customers. Nothing new here. 🙄🙄🙄,"['stripper', 'try', 'rip', 'customer', 'new', '🙄', '🙄', '🙄']"
LUG2U-IxPx0,A movie about strippers robbing men... starring Cardi B... may as well make a two hour guide on how to be a scumbag 😪,"['movie', 'stripper', 'rob', 'man', '...', 'star', 'cardi', 'b', '...', 'hour', 'guide', 'scumbag', '😪']"
LUG2U-IxPx0,Mark my words...this is going to flop hard!!,"['mark', 'word', '...', 'flop', 'hard']"
LUG2U-IxPx0,I feel like this is going to resolved around J. Lo’s characters a lot ... even the interviews and trailer clips focus mainly on her ...,"['feel', 'like', 'resolve', 'j.', 'lo', 'character', 'lot', '...', 'interview', 'trailer', 'clip', 'focus', 'mainly', '...']"
LUG2U-IxPx0,I don’t get why do they say Lizzo is in it but in every trailer she has one clip and she’s not even in the interviews,"['lizzo', 'trailer', 'clip', '’', 'interview']"
LUG2U-IxPx0,Las vida más juzgada las más que tiene que a cuantas y tener las misma cara para todo los clientes si importar si ellos mismo ser bulas de esa mujeres,
LUG2U-IxPx0,They're trying to sweep the razzies this year,"['try', 'sweep', 'razzie', 'year']"
LUG2U-IxPx0,I cannot wait to watch this,"['wait', 'watch']"
LUG2U-IxPx0,My mom said she can’t believe she’s gonna let me watch this I can’t believe it either,"['mom', 'believe', '’', 'let', 'watch', 'believe']"
LUG2U-IxPx0,J.LO😍🔥😍🔥😍🔥😍🔥😍🔥,
LUG2U-IxPx0,i know what's gonna happen but im still gonna watch it because it looks good,"['know', 'happen', 'watch', 'look', 'good']"
LUG2U-IxPx0,Question what is the age rating,"['question', 'age', 'rating']"
LUG2U-IxPx0,Stealing is not hustling; that's just stealing.,"['steal', 'hustling', 'steal']"
LUG2U-IxPx0,"I haven't seen cardi b through out the whole video, only part I have only seen her was when they were spelling out hustler","['cardi', 'b', 'video', 'spell', 'hustler']"
LUG2U-IxPx0,Based on true story by cardi b,"['base', 'true', 'story', 'cardi', 'b']"
LUG2U-IxPx0,show palace is the most beautiful club in NEW YORK......,"['palace', 'beautiful', 'club', 'new', 'york', '......']"
LUG2U-IxPx0,It's like Dinero's MV became a movie,"['like', 'dinero', 'mv', 'movie']"
LUG2U-IxPx0,This movie finna be a flop,"['movie', 'finna', 'flop']"
LUG2U-IxPx0,The star power in this is serious,"['star', 'power']"
LUG2U-IxPx0,"I acc wanted to watch this, then I saw cardi b","['acc', 'want', 'watch', 'cardi', 'b']"
LUG2U-IxPx0,"I am here, because Bo Burnham said its good :)","['bo', 'burnham', 'good', ':)']"
LUG2U-IxPx0,Oceans 8 (2)....?!?!??!?,
LUG2U-IxPx0,Wat age is this rated?,"['wat', 'age', 'rate']"
LUG2U-IxPx0,Y E S,
LUG2U-IxPx0,Worst movie ever?,"['bad', 'movie']"
LUG2U-IxPx0,LITTLE APPRECIATION FOR THIS CAST PLEASE!!! THEY'RE ALL BADASS WOMEN YESSS of all sizes and ethnicities,"['little', 'appreciation', 'cast', ""they're"", 'badass', 'women', 'yesss', 'size', 'ethnicity']"
LUG2U-IxPx0,🤢🤮,
LUG2U-IxPx0,Cole sprouse must be jealous,"['cole', 'sprouse', 'jealous']"
