Video ID,Comment,processed
7bfS6seiLhk,"Of all the really good books on Wattpad its disappointing that this one that is clearly lame as hell, became a 'best seller' in the real world tbh.","['good', 'book', 'wattpad', 'disappointing', 'clearly', 'lame', 'hell', 'good', 'seller', 'real', 'world', 'tbh']"
7bfS6seiLhk,What's the song at 1:25 ?,"['song', '1:25']"
7bfS6seiLhk,WATTTPADDDDDD 💝💝💝💝💝,
7bfS6seiLhk,She's growing up,['grow']
7bfS6seiLhk,Hindi dubbed,"['hindi', 'dub']"
7bfS6seiLhk,Ramona?! Omg,
7bfS6seiLhk,This was in Wattpad,
7bfS6seiLhk,So this was the book I read on wattpad months ago? They pushed it to theaters. Wow!,"['book', 'read', 'wattpad', 'month', 'ago', 'push', 'theater', 'wow']"
7bfS6seiLhk,"This script isn't gud ,,I really hate whn someone comes in between besstees","['script', 'gud', 'hate', 'whn', 'come', 'besstee']"
7bfS6seiLhk,Is that the girl from Taylor Swift's Mean video lol,"['girl', 'taylor', 'swift', 'mean', 'video', 'lol']"
7bfS6seiLhk,https://youtu.be/y79VPjqtnI0,['https://youtu.be/y79vpjqtni0']
7bfS6seiLhk,"2:20
*Isn’t that Archie’s mom?*","['2:20', 'archie', 'mom']"
7bfS6seiLhk,*this I'd kinda the edge of the 17*,"['kinda', 'edge', '17']"
7bfS6seiLhk,This looks amazing. I can't wait for it to come out xxx,"['look', 'amazing', 'wait', 'come', 'xxx']"
7bfS6seiLhk,"So, who exactly counts as critics? And what counts as a best selling novel?","['exactly', 'count', 'critic', 'count', 'good', 'selling', 'novel']"
7bfS6seiLhk,Ramona grew up,"['ramona', 'grow']"
7bfS6seiLhk,Bruh. The petroleum jelly under his bed though.,"['bruh', 'petroleum', 'jelly', 'bed']"
7bfS6seiLhk,"Now,this looks like a genuine concept .....Netflix is giving so much great content !!","['look', 'like', 'genuine', 'concept', '.....', 'netflix', 'great', 'content']"
7bfS6seiLhk,Stranger things 🌹,"['strange', 'thing', '🌹']"
7bfS6seiLhk,I’m sorry but the height difference is HILARIOUS 🤣,"['sorry', 'height', 'difference', 'hilarious', '🤣']"
7bfS6seiLhk,I remember reading this on wattpad and being PISSED when they took it down so it could be published 🤣,"['remember', 'read', 'wattpad', 'pissed', 'publish', '🤣']"
7bfS6seiLhk,Okay I have seen this trailer so many times but did anyone notice the petroleum jelly under Flynns bed,"['okay', 'trailer', 'time', 'notice', 'petroleum', 'jelly', 'flynns', 'bed']"
7bfS6seiLhk,priority affair humor war dance variety academic monthly machine.,"['priority', 'affair', 'humor', 'war', 'dance', 'variety', 'academic', 'monthly', 'machine']"
7bfS6seiLhk,LoL 😂 I can't wait,"['lol', '😂', 'wait']"
7bfS6seiLhk,I honestly wish she’d just get with her friend :( it would be so much less cliche),"['honestly', 'wish', 'friend', ':(', 'cliche']"
7bfS6seiLhk,"Wait, so she broke rule number 9 and 10?","['wait', 'break', 'rule', 'number', '9', '10']"
7bfS6seiLhk,Comments: “if she ends up with him/the brother/by herself it’s too predictable”. LOL.  Only unpredictable outcome would be if she died.  Geez.,"['comment', 'end', 'brother', '’', 'predictable', 'lol', 'unpredictable', 'outcome', 'die', 'geez']"
7bfS6seiLhk,"The girl looks thirteen, the guy looks thirty.","['girl', 'look', 'thirteen', 'guy', 'look', 'thirty']"
7bfS6seiLhk,I absolutely love Joel Courtney!!,"['absolutely', 'love', 'joel', 'courtney']"
7bfS6seiLhk,this started on wattpad and now its a big time movie! woooo 🙌,"['start', 'wattpad', 'big', 'time', 'movie', 'woooo', '🙌']"
7bfS6seiLhk,why doesnt this have -6 mil views,"['-6', 'mil', 'view']"
7bfS6seiLhk,Please make More Black Lightning seasons,"['black', 'lightning', 'season']"
7bfS6seiLhk,I love how Jeremy Gilbert from tvd is in this 😍😍😍,"['love', 'jeremy', 'gilbert', 'tvd', '😍', '😍', '😍']"
7bfS6seiLhk,The friend zone is too mush in this,"['friend', 'zone', 'mush']"
7bfS6seiLhk,I'm probably gonna watch this if only for the fact that it's a guilty pleasure of mine to watch cheesy cliché romcoms and mock them endlessly whilst doing so.,"['probably', 'watch', 'fact', 'guilty', 'pleasure', 'watch', 'cheesy', 'cliché', 'romcom', 'mock', 'endlessly', 'whilst']"
7bfS6seiLhk,This girl has never aged,"['girl', 'age']"
7bfS6seiLhk,I want her to be with her best friend. They probably will end up together.,"['want', 'good', 'friend', 'probably', 'end']"
7bfS6seiLhk,im excited for this 💛,"['excite', '💛']"
7bfS6seiLhk,cant wait I remember when I read the book it actually seems a lot like it so Im excited,"['wait', 'remember', 'read', 'book', 'actually', 'lot', 'like', 'excited']"
7bfS6seiLhk,"Call it cliché or whatever but I'm still anticipating it's release. Being an avid reader of wattpad, I'm extremely proud of the author. (Although, I haven't read this particular book yet) What an amazing achievement! 🖤","['cliché', 'anticipate', 'release', 'avid', 'reader', 'wattpad', 'extremely', 'proud', 'author', 'read', 'particular', 'book', 'amazing', 'achievement', '🖤']"
7bfS6seiLhk,So watching this,['watch']
7bfS6seiLhk,He is way older than her,"['way', 'old']"
7bfS6seiLhk,I already love this!!! 😍,"['love', '😍']"
7bfS6seiLhk,"This trailer is pure perfection! I'm so excited to watch this movie on Friday! Great job, Beth, Komixx, Netflix, and everyone involved! Seriously! Brilliant job! :)","['trailer', 'pure', 'perfection', 'excited', 'watch', 'movie', 'friday', 'great', 'job', 'beth', 'komixx', 'netflix', 'involve', 'seriously', 'brilliant', 'job', ':)']"
7bfS6seiLhk,Whats the name of the song that came at the end?,"['s', 'song', 'come', 'end']"
7bfS6seiLhk,"They crammed the whole movie into 2:43, impressive.","['cram', 'movie', '2:43', 'impressive']"
7bfS6seiLhk,Follow your heart boys and girls and gentlemen haha.,"['follow', 'heart', 'boy', 'girl', 'gentleman', 'haha']"
7bfS6seiLhk,I would honestly like to know who is hitting the like button on this video,"['honestly', 'like', 'know', 'hit', 'like', 'button', 'video']"
7bfS6seiLhk,"Shes *supposed* to look stoned in the thumbnail, right?","['s', 'suppose', 'look', 'stone', 'thumbnail', 'right']"
7bfS6seiLhk,background song name please anyone ?,"['background', 'song']"
7bfS6seiLhk,OHMAGAHD IT'S RAMONA,"['ohmagahd', 'ramona']"
7bfS6seiLhk,My first book I read on Wattpad! How did they not mention it’s from the app? Tbh very very very disappointed in how this looks :( nothing like I pictured the book,"['book', 'read', 'wattpad', 'mention', 'app', 'tbh', 'disappointed', 'look', ':(', 'like', 'picture', 'book']"
7bfS6seiLhk,Her brother and the boy ( not her best friend) look so alike,"['brother', 'boy', 'good', 'friend', 'look', 'alike']"
7bfS6seiLhk,Looks terribly cliché.,"['look', 'terribly', 'cliché']"
7bfS6seiLhk,I don't know about the book but her best friend seems cuter.,"['know', 'book', 'good', 'friend', 'cuter']"
7bfS6seiLhk,"Is she the girl in the music video ""Mean"" by Taylor Swift ?","['girl', 'music', 'video', 'mean', 'taylor', 'swift']"
7bfS6seiLhk,seems gay,['gay']
7bfS6seiLhk,Noah is so tall.,"['noah', 'tall']"
7bfS6seiLhk,God this looks awful,"['god', 'look', 'awful']"
7bfS6seiLhk,Figured at 1:37 they'd break out in '16 Going on 17'.,"['figure', '1:37', 'break', '16', '17']"
7bfS6seiLhk,the last scene tho xD,
7bfS6seiLhk,"Ramona baby, what is you doing","['ramona', 'baby']"
7bfS6seiLhk,I can't tell the difference between the two boys,"['tell', 'difference', 'boy']"
7bfS6seiLhk,he looks 25,
7bfS6seiLhk,Her and her friend hookup in the end your welcome,"['friend', 'hookup', 'end', 'welcome']"
