Video ID,Comment
7bfS6seiLhk,"is it just me or are they making alot of movies in the same type of style and its really annoying like every trailer has the same background songs same as the movies  the actors are good just scripts can be over dramatic and nobody is bitchy anymore why do you think like every movie that came out in 2000s where so addictive even if they where cheesy we still loved them all like mean girls all the bring it ons those movies you watch 10000 times but never get tired of

and im sorry but netflix is making way to many shows and movies like ive just stopped going on there cause everyday they got like 5 new shows and we really dont need so many i would rather 3-4 really good shows with alot of budget and funny script then 300 cheesy movies,shows that we click off after 20 mins  .they are thinking about quantity over quality"
7bfS6seiLhk,"There is literally no plot in this movie, didn't know it could be possible, but they made it happen."
7bfS6seiLhk,Did it already come out on Netflix
7bfS6seiLhk,Omg yessss I loved this watt pad story
7bfS6seiLhk,She's 18 turning 19 for God's sakes. She's a grown adult. You people need to CHILL. She's a child actress and she's taking on projects now that'll show people she's an adult now.
7bfS6seiLhk,It’s so weird that they get 18 year olds to play 14/15 year olds.
7bfS6seiLhk,there was only one boy right?
7bfS6seiLhk,Spoiler Alert: Elle got pregnant from her bestfriend Lee (based on what I read on Wattpad way back years ago) 😂😂
7bfS6seiLhk,I am so excited for this movie! I’ve watched this trailer so many times!
7bfS6seiLhk,FRIEND ZONED
7bfS6seiLhk,This is the first ever book I saved up for.. OMG 😆
7bfS6seiLhk,Top 10 Anime Cucks of all Time. His popular older brother fucks his best “friend” since birth.
7bfS6seiLhk,This is shit
7bfS6seiLhk,Her nose is massive
7bfS6seiLhk,Oh my god Ramona:o
7bfS6seiLhk,She already acted in the movie 'nina forever'
7bfS6seiLhk,She’s adorable...gives me tingles 😊😊
7bfS6seiLhk,Any one else catch Molly Ringwald as the boys' mom? Nice casting.
7bfS6seiLhk,"Can somebody tell me the name of that song playing in this movie  ? 
Plz"
7bfS6seiLhk,Lots girlfriend and girlfriend are watch  the kissed  booth gay tv show real live it's real girlfriend and girlfriend can not be together you will dead real live it's real i fuck hate the kissed booth I'm not watch real live it's real girlfriend and girlfriend are watch i fuck said No NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO im going to end real live it's real  i fuck hate god is gay it's real i fuck hate devil is gay it's real i fuck hate black people it's real i fuck hate black girlfriend its real  i fuck hate 13th reasons why all the episode it's real i fuck hate new 13th reasons why all the episode it's real   today is the last day would is going to end today earth everywhere today bad thing are happen in California in Lancaster everywhere today real live it's real
7bfS6seiLhk,😂😂😂
7bfS6seiLhk,Ramona and beezus lol
7bfS6seiLhk,I love the book!
7bfS6seiLhk,what's the name of the song in minute 1:26?
7bfS6seiLhk,Archies mom ahhhh
7bfS6seiLhk,I need to see this movie
7bfS6seiLhk,Is this the story from wattpad??
7bfS6seiLhk,😂😂😍😍
7bfS6seiLhk,That giggle at the end soo cute tho 😂
7bfS6seiLhk,Anyone notice ell is the patty the girl from diary of a wimpy kid ?
7bfS6seiLhk,0:11 BELLE??!!
7bfS6seiLhk,This Girl(Joey King) was the little  in *The Conjuring* ...
7bfS6seiLhk,"Ahh,it looks so basic....but I will watch it probably"
7bfS6seiLhk,hey this is RAMONA !
7bfS6seiLhk,who will she end up with ???
7bfS6seiLhk,"ITS RAMONA!! 
like this comment if you get the reference"
7bfS6seiLhk,From what I understood she's a junior and he's either a senior or a one year alumni
7bfS6seiLhk,this was first on wattpad!!
7bfS6seiLhk,This reeks of wattpad lmao
7bfS6seiLhk,Joel Courtney is the besttt cannot wait for this
7bfS6seiLhk,My young wattpad heart is crying
7bfS6seiLhk,"omg I read this book when I was 13 on WATTPAD, wtf her book is being made into a movie? so cool"
7bfS6seiLhk,I already hate this so much
7bfS6seiLhk,"LOL this is the girl from the Taylor swift ""mean"" VID LMAO"
7bfS6seiLhk,when is this out?
7bfS6seiLhk,Joey Kings cool she’s become a good actress
7bfS6seiLhk,Joey Kings cool she’s become a good actress
7bfS6seiLhk,Where to begin with this... movie?
7bfS6seiLhk,OMG 😍❤
7bfS6seiLhk,Who else read it on wattpad?
7bfS6seiLhk,Fucked upp movin
7bfS6seiLhk,Cute
7bfS6seiLhk,Cómo creció Ramona 😍😅
7bfS6seiLhk,"Last time I saw Joey king she was Ramona from ""Ramona and Beezus"""
7bfS6seiLhk,Just looked like edge of seventeen!
7bfS6seiLhk,Isnt that girl from Ramona and bezzus
7bfS6seiLhk,"Do you think filling water from tap isn't scary at all, if yes then watch this video    https://youtu.be/lS1sv3nCm6A     , hope it will change your views 😎"
7bfS6seiLhk,emily cale frm white house down😂😂
7bfS6seiLhk,wat
7bfS6seiLhk,I read the book
7bfS6seiLhk,Am I tripping??? Like am I the only one who thinks this movie looks like steaming horse crap????
7bfS6seiLhk,F**k the b*ches
7bfS6seiLhk,Stoopid
7bfS6seiLhk,Amazing!!!!!
7bfS6seiLhk,can someone tell me how doest this movie end ? i really dont want to watch this movie but i want to know the ending :P
7bfS6seiLhk,He looks like Jeremy from TVD! 😂
7bfS6seiLhk,"Love it😘
W
H
E
N > is Due??"
7bfS6seiLhk,She looks so familiar is she from the Ramona show like is she the kid. Or is she the kid from the Taylor swift “Mean” music video
7bfS6seiLhk,is it just on Netflix or out at the cinema any news be great
7bfS6seiLhk,Woohoo waitng for this movie
7bfS6seiLhk,I totally read this but then did't read the end because I don't know if he ends up going to college and if they break up or not. Sorry......
7bfS6seiLhk,"Should be called, another lame movie about kids who think they're grown up."
7bfS6seiLhk,Is that hana again !!
7bfS6seiLhk,Nice don't have to watch the movie after seeing the trailer lol the whole fucking plot and story arc laid out in the trailer...
7bfS6seiLhk,looks so good!!
7bfS6seiLhk,Girl ditches her white knight for lust not love.
7bfS6seiLhk,Their age gap is like 7 seven years but she’s 18 so nothing wrong about that. They are also dating in real life. But imo she looks life a child beside him! Look at that height difference!
7bfS6seiLhk,Is that magenta from flash?
